conf_ini;rep_ini;rcp_ini;paso;rh0;pozo
-0.2;0.6;-0.2;236;0.860002569854306;-2053.646000001322
-0.2;0.6;-0.2;237;0.8611846674439367;-2003.6580000013355
-0.2;0.6;-0.2;238;0.8623550609336722;-1952.8420000013473
-0.2;0.6;-0.2;239;0.8634332056909128;-1901.6460000013599
-0.2;0.6;-0.2;240;0.864595272985269;-1850.3980000013728
-0.2;0.6;-0.2;241;0.8657331239373016;-1798.560000001385
-0.2;0.6;-0.2;242;0.8669113632546249;-1746.5100000013988
-0.2;0.6;-0.2;243;0.8680819931864618;-1693.534000001413
-0.2;0.6;-0.2;244;0.8692207466027123;-1640.6080000014265
-0.2;0.6;-0.2;245;0.8702943976712405;-1587.5080000014414
-0.2;0.6;-0.2;246;0.8714286947948676;-1534.2940000014569
-0.2;0.6;-0.2;247;0.8726119491740222;-1479.760000001472
-0.2;0.6;-0.2;248;0.8738074916781983;-1424.9000000014867
-0.2;0.6;-0.2;249;0.8749428248112022;-1370.2100000014989
-0.2;0.6;-0.2;250;0.8759846983540263;-1314.9660000015126
-0.2;0.6;-0.2;251;0.8770465958188793;-1259.348000001525
-0.2;0.6;-0.2;252;0.8781639643334412;-1203.3500000015404
-0.2;0.6;-0.2;253;0.8791896053260043;-1146.3520000015542
-0.2;0.6;-0.2;254;0.8802884611682351;-1089.2300000015664
-0.2;0.6;-0.2;255;0.88131143349038;-1031.8200000015802
-0.2;0.6;-0.2;256;0.882405601851137;-974.5100000015938
-0.2;0.6;-0.2;257;0.8834877109255853;-916.7400000016089
-0.2;0.6;-0.2;258;0.8844905073688011;-858.7320000016229
-0.2;0.6;-0.2;259;0.8854362404706674;-799.8620000016377
-0.2;0.6;-0.2;260;0.8864566138751135;-740.8980000016538
-0.2;0.6;-0.2;261;0.8874808338732509;-681.0740000016697
-0.2;0.6;-0.2;262;0.8884912890182197;-621.4080000016875
-0.2;0.6;-0.2;263;0.8894250265943228;-561.4660000017076
-0.2;0.6;-0.2;264;0.8903806879141327;-501.08600000172714
-0.2;0.6;-0.2;265;0.8913615117063872;-440.49600000174746
-0.2;0.6;-0.2;266;0.8923247603365505;-379.69800000176684
-0.2;0.6;-0.2;267;0.8932464761298466;-318.51600000178354
-0.2;0.6;-0.2;268;0.8941803791862715;-256.72800000180064
-0.2;0.6;-0.2;269;0.8950867036748916;-194.64000000181304
-0.2;0.6;-0.2;270;0.896032758201021;-132.62400000182592
-0.2;0.6;-0.2;271;0.8969776195610761;-69.99800000184057
-0.2;0.6;-0.2;272;0.897866658737279;-6.910000001855751
-0.2;0.6;-0.2;273;0.8987694606408415;57.109999998127314
-0.2;0.6;-0.2;274;0.8997163850644266;120.81199999811038
-0.2;0.6;-0.2;275;0.9005953670229951;185.25999999809517
-0.2;0.6;-0.2;276;0.9015228664394556;249.87799999808328
-0.2;0.6;-0.2;277;0.9024271671357382;314.18799999806976
-0.2;0.6;-0.2;278;0.9033025990006065;379.4659999980558
-0.2;0.6;-0.2;279;0.9042190102258926;444.8959999980414
-0.2;0.6;-0.2;280;0.905012198243;510.5699999980263
-0.2;0.6;-0.2;281;0.905840282995704;576.3679999980093
-0.2;0.6;-0.2;282;0.9066851531102539;642.911999997992
-0.2;0.6;-0.2;283;0.9075536173452923;709.4659999979737
-0.2;0.6;-0.2;284;0.9083152860526501;776.4679999979548
-0.2;0.6;-0.2;285;0.9090923869844266;843.695999997936
-0.2;0.6;-0.2;286;0.909903902923601;911.3939999979164
-0.2;0.6;-0.2;287;0.9106765122610793;979.4159999978968
-0.2;0.6;-0.2;288;0.911510623277318;1047.5239999978767
-0.2;0.6;-0.2;289;0.9122794058584641;1116.1639999978593
-0.2;0.6;-0.2;290;0.9130713570435895;1185.0899999978446
-0.2;0.6;-0.2;291;0.913872734334234;1254.1779999978307
-0.2;0.6;-0.2;292;0.9146602159565862;1323.2299999978145
-0.2;0.6;-0.2;293;0.9153818149622834;1392.4739999978012
-0.2;0.6;-0.2;294;0.9161397451365696;1462.0199999977942
-0.2;0.6;-0.2;295;0.9168760629156733;1532.2639999977866
-0.2;0.6;-0.2;296;0.9175883066942346;1602.5959999977813
-0.2;0.6;-0.2;297;0.918330198996744;1673.0619999977748
-0.2;0.6;-0.2;298;0.9190919229790769;1744.3339999977666
-0.2;0.6;-0.2;299;0.9197894733746774;1815.987999997758
-0.2;0.6;-0.2;300;0.9205518697724849;1887.307999997749
-0.2;0.6;-0.2;301;0.9212998264907517;1959.2579999977409
-0.2;0.6;-0.2;302;0.9220744075790148;2031.157999997733
-0.2;0.6;-0.2;303;0.9228196307637174;2103.6139999977295
-0.2;0.6;-0.2;304;0.9235686228070699;2176.0159999977286
-0.2;0.6;-0.2;305;0.9242708382220425;2248.807999997735
-0.2;0.6;-0.2;306;0.924961846241381;2321.8499999977444
-0.2;0.6;-0.2;307;0.9256029333790216;2394.763999997759
-0.2;0.6;-0.2;308;0.9262591641856683;2468.703999997771
-0.2;0.6;-0.2;309;0.9269258120226445;2542.4199999977836
-0.2;0.6;-0.2;310;0.9275469708748827;2616.0859999977993
-0.2;0.6;-0.2;311;0.9281687636365923;2690.325999997818
-0.2;0.6;-0.2;312;0.9287860098325511;2764.8719999978384
-0.2;0.6;-0.2;313;0.9294082834147461;2839.3679999978613
-0.2;0.6;-0.2;314;0.9299987245692588;2914.203999997886
-0.2;0.6;-0.2;315;0.9305876749289768;2989.0359999979123
-0.2;0.6;-0.2;316;0.9311652492874181;3064.07599999794
-0.2;0.6;-0.2;317;0.9317065367526222;3139.2219999979734
-0.2;0.6;-0.2;318;0.9322499303361897;3214.9019999980096
-0.2;0.6;-0.2;319;0.932822849968605;3290.451999998047
