conf_ini;rep_ini;rcp_ini;paso;rh0;pozo
0.7;-0.5;-0.1;310;0.9586701335362484;19877.97799908284
0.7;-0.5;-0.1;311;0.9594212956960675;20727.22799907842
0.7;-0.5;-0.1;312;0.9601621098263778;21578.807999073455
0.7;-0.5;-0.1;313;0.9608728562335908;22432.833999068494
0.7;-0.5;-0.1;314;0.9615859682819062;23289.431999063523
0.7;-0.5;-0.1;315;0.9622814955761594;24148.22199905828
0.7;-0.5;-0.1;316;0.9629643176426907;25009.931999052762
0.7;-0.5;-0.1;317;0.9636397770912246;25873.815999046616
0.7;-0.5;-0.1;318;0.9642987490487456;26741.743999039933
0.7;-0.5;-0.1;319;0.9649619053564905;27610.381999033252
0.7;-0.5;-0.1;320;0.9655970321654723;28482.145999026416
0.7;-0.5;-0.1;321;0.9662229518778463;29356.297999019433
0.7;-0.5;-0.1;322;0.9668471192575464;30232.219999012537
0.7;-0.5;-0.1;323;0.9674584744185887;31110.539999005512
0.7;-0.5;-0.1;324;0.968046656746036;31991.393998998472
0.7;-0.5;-0.1;325;0.9686284925344385;32874.669998991514
0.7;-0.5;-0.1;326;0.9691982641292295;33759.97599898426
0.7;-0.5;-0.1;327;0.9697703476698872;34646.78999897661
0.7;-0.5;-0.1;328;0.9703223761633804;35535.76399896895
0.7;-0.5;-0.1;329;0.9708622634321159;36427.78199896124
0.7;-0.5;-0.1;330;0.9714053623252507;37319.71399895349
0.7;-0.5;-0.1;331;0.9719201380615816;38214.01599894574
0.7;-0.5;-0.1;332;0.9724210524858772;39111.54399893773
0.7;-0.5;-0.1;333;0.9729276858540612;40010.13199892939
0.7;-0.5;-0.1;334;0.9734160723299327;40910.94399892069
0.7;-0.5;-0.1;335;0.9738992008952405;41813.11399891197
0.7;-0.5;-0.1;336;0.9743654730965119;42717.14399890325
0.7;-0.5;-0.1;337;0.9748385666191984;43622.77599889449
0.7;-0.5;-0.1;338;0.9753010936170534;44530.70599888554
0.7;-0.5;-0.1;339;0.9757567006738196;45440.785998876614
0.7;-0.5;-0.1;340;0.9762088588826159;46352.425998867715
0.7;-0.5;-0.1;341;0.9766325713454331;47265.65799885869
0.7;-0.5;-0.1;342;0.977062181762258;48179.55199884945
0.7;-0.5;-0.1;343;0.9774778472849917;49095.11399884027
0.7;-0.5;-0.1;344;0.9778932657399628;50012.565998830774
0.7;-0.5;-0.1;345;0.9782947532592751;50931.07999882122
0.7;-0.5;-0.1;346;0.9786908315531042;51851.02799881159
0.7;-0.5;-0.1;347;0.9790784455139964;52772.66999880177
0.7;-0.5;-0.1;348;0.9794718993813327;53695.61599879191
0.7;-0.5;-0.1;349;0.9798516991760156;54619.559998782024
0.7;-0.5;-0.1;350;0.98022210320364;55544.969998772016
0.7;-0.5;-0.1;351;0.9805784994420147;56471.54199876158
